crawl,id,num_companies
iOS,6372,4
iOS,6526,2
iOS,6543,3
iOS,6584,2
iOS,6714,4
iOS,6917,6
iOS,6933,18
iOS,6972,19
iOS,7018,9
iOS,7037,12
iOS,7099,5
iOS,7269,2
iOS,7299,7
iOS,7330,13
iOS,7503,6
iOS,7523,5
iOS,7968,12
iOS,8075,3
iOS,8887,6
iOS,8920,2
iOS,9129,5
iOS,9246,8
iOS,9388,3
iOS,9419,4
iOS,9473,6
iOS,9488,3
iOS,9635,4
iOS,9668,4
iOS,9744,5
iOS,9828,5
iOS,9871,4
iOS,9929,3
iOS,10172,9
iOS,10526,1
iOS,10669,13
iOS,10998,4
iOS,12155,2
iOS,12222,11
iOS,12260,15
iOS,12263,16
iOS,12285,9
iOS,12467,16
iOS,12991,1
iOS,13376,17
iOS,13390,11
iOS,13496,11
iOS,13670,18
iOS,13732,4
iOS,13825,2
iOS,14685,6
iOS,14754,11
iOS,15046,6
iOS,15380,5
iOS,15604,5
iOS,15626,5
iOS,15628,8
iOS,15633,7
iOS,16264,12
iOS,16316,1
iOS,16562,3
iOS,16739,2
iOS,17190,15
iOS,17259,13
iOS,17309,3
iOS,17483,3
iOS,17841,2
iOS,18650,15
iOS,18652,15
iOS,18669,15
iOS,18889,9
iOS,18971,4
iOS,19111,2
iOS,19636,3
iOS,19834,2
iOS,19946,4
iOS,20252,3
iOS,20589,3
iOS,20664,2
iOS,20961,1
iOS,21036,7
iOS,21122,15
iOS,21351,4
iOS,22168,6
iOS,22298,2
iOS,22347,4
iOS,22618,4
iOS,23544,2
iOS,23731,2
iOS,23944,1
iOS,24207,2
iOS,24291,1
iOS,24414,2
iOS,25254,2
iOS,25456,3
iOS,25583,12
iOS,25620,8
iOS,25887,4
iOS,26710,2
iOS,26898,11
iOS,26920,3
iOS,27073,2
iOS,27175,4
iOS,27418,5
iOS,27459,10
iOS,27488,14
iOS,27541,14
iOS,27975,7
iOS,28217,3
iOS,28275,5
iOS,28893,4
iOS,28908,10
iOS,28912,7
iOS,28968,4
iOS,28974,1
iOS,29309,8
iOS,29466,7
iOS,29605,2
iOS,29980,11
iOS,30681,2
iOS,30825,7
iOS,30904,4
iOS,30977,3
iOS,31005,9
iOS,31110,2
iOS,31118,3
iOS,31287,12
iOS,31887,1
iOS,32601,2
iOS,32950,8
iOS,33003,16
iOS,33017,3
iOS,33929,1
iOS,34403,1
iOS,34419,5
